trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,02,21,2,1,20,2,1,0,0,0,0.0,0,0,68,44,24,165,23,11,1.852,0.16836363636363638,0.1656,0.2231,0.2231,0.6733,0.06120909090909091,0.0598,0.0934,0.0934,11,1.1787,0.10715454545454546,0.1058,0.1297,0.1297,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,03,23,0,0,24,0,1,0,0,0,0.0,0,0,68,47,21,155,33,7,1.2764,0.18234285714285714,0.1829,0.2222,0.2222,0.4755,0.06792857142857142,0.0753,0.0866,0.0866,7,0.8009,0.1144142857142857,0.1111,0.1356,0.1356,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
8,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,00,21,2,0,22,0,0,0,0,0,0.0,0,0,56,43,13,121,38,5,1.279,0.25579999999999997,0.2561,0.3066,0.3066,0.4707,0.09414,0.081,0.1294,0.1294,5,0.8083,0.16166,0.172,0.1861,0.1861,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
8,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,01,19,1,0,20,0,1,3,1,1,5.0,1,0,59,42,17,125,31,10,2.1868,0.21867999999999999,0.1758,0.3547,0.3547,0.8180000000000001,0.08180000000000001,0.06079999999999999,0.167,0.167,10,1.3688,0.13688,0.10855000000000001,0.1904,0.1904,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
8,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,02,16,2,0,17,0,1,0,0,0,0.0,0,0,53,34,19,135,26,21,3.9843,0.18972857142857144,0.146,0.3373,0.3729,1.3861,0.06600476190476191,0.0436,0.1709,0.1879,21,2.5982,0.12372380952380951,0.1025,0.185,0.2076,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
8,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,03,15,0,1,13,3,3,0,0,0,0.0,0,0,47,32,15,138,30,27,4.7853,0.17723333333333335,0.1443,0.3167,0.339,1.5448,0.057214814814814816,0.0426,0.1294,0.1416,27,3.2405,0.12001851851851851,0.1021,0.1873,0.1974,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
9,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,00,19,2,0,20,0,0,0,0,0,0.0,0,0,57,39,18,135,20,7,1.7318,0.2474,0.2592,0.3475,0.3475,0.6678000000000001,0.09540000000000001,0.094,0.1484,0.1484,7,1.064,0.152,0.1692,0.1991,0.1991,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
9,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,01,15,0,0,16,0,2,0,0,0,0.0,0,0,49,32,17,134,28,22,4.0813,0.18551363636363635,0.14229999999999998,0.3348,0.3423,1.4129,0.06422272727272728,0.0469,0.1243,0.1587,22,2.6684,0.1212909090909091,0.0954,0.18,0.218,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
9,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,02,19,2,0,20,0,1,0,0,0,0.0,0,0,57,39,18,116,39,6,1.5219,0.25365,0.2803,0.2999,0.2999,0.5857,0.09761666666666667,0.1021,0.1268,0.1268,6,0.9362,0.15603333333333333,0.16915000000000002,0.2008,0.2008,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
9,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,03,13,1,0,14,0,2,0,0,0,0.0,0,0,49,29,20,127,35,26,4.6505,0.17886538461538462,0.1454,0.3006,0.3066,1.6126,0.062023076923076924,0.04845,0.1283,0.1367,26,3.0379,0.11684230769230769,0.09665,0.1733,0.1868,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
10,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,00,21,1,1,20,2,0,0,0,0,0.0,0,0,57,43,14,92,24,4,0.8285,0.207125,0.2002,0.2653,0.2653,0.2992,0.0748,0.0816,0.0941,0.0941,4,0.5293,0.132325,0.12345,0.1712,0.1712,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
10,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,01,22,3,0,23,0,0,0,0,0,0.0,0,0,55,45,10,95,24,5,0.9142,0.18284,0.1692,0.2232,0.2232,0.3393,0.06786,0.0651,0.1042,0.1042,5,0.5749,0.11498,0.1156,0.1268,0.1268,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
10,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,02,8,1,0,9,0,0,0,0,0,0.0,0,0,28,18,10,129,16,49,8.7616,0.1788081632653061,0.1507,0.2705,0.2883,2.6376,0.05382857142857143,0.0481,0.0838,0.0906,49,6.124,0.12497959183673468,0.1059,0.1977,0.1999,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
10,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,03,11,0,1,8,4,0,0,0,0,0.0,0,0,34,24,10,118,21,38,5.9715,0.15714473684210525,0.13235,0.256,0.2566,1.7762,0.0467421052631579,0.03825,0.0957,0.0978,38,4.1953,0.11040263157894736,0.0939,0.1598,0.1862,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
11,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,00,34,2,1,32,3,1,0,0,0,0.0,0,0,84,69,15,119,22,5,1.2368999999999999,0.24738,0.2587,0.3774,0.3774,0.4774,0.09548,0.0704,0.1734,0.1734,5,0.7595000000000001,0.1519,0.1655,0.204,0.204,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
11,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,01,21,1,2,9,13,0,0,0,0,0.0,0,0,59,44,15,139,27,48,7.4203,0.15458958333333334,0.1352,0.2317,0.3148,2.2466,0.04680416666666667,0.0382,0.0933,0.1324,48,5.1737,0.10778541666666668,0.0968,0.1653,0.1897,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
11,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,02,17,2,1,15,3,0,0,0,0,0.0,0,0,52,36,16,142,30,62,9.4327,0.15214032258064517,0.13545000000000001,0.2371,0.3322,2.8898,0.04660967741935484,0.03995,0.0805,0.1449,62,6.5429,0.10553064516129033,0.09609999999999999,0.1587,0.1931,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
11,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,03,6,0,0,7,0,2,0,0,0,0.0,0,0,30,15,15,161,33,103,16.2148,0.1574252427184466,0.1382,0.2583,0.3928,4.9712,0.048264077669902906,0.0413,0.0782,0.1567,103,11.2436,0.1091611650485437,0.0962,0.1724,0.2611,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
12,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,00,20,3,0,21,0,0,0,0,0,0.0,0,0,59,42,17,140,22,12,2.4565,0.20470833333333335,0.19145,0.3346,0.3346,0.8757,0.072975,0.0678,0.1437,0.1437,12,1.5808,0.13173333333333334,0.12494999999999999,0.1909,0.1909,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
12,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,01,9,0,0,9,1,2,1,1,0,0.0,0,0,38,21,17,153,30,53,9.7398,0.18376981132075473,0.1545,0.2955,0.3069,3.2991,0.06224716981132076,0.0511,0.1173,0.1235,53,6.4407,0.12152264150943395,0.1043,0.1815,0.1981,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
12,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,02,23,2,0,24,0,0,0,0,0,0.0,0,0,61,47,14,136,25,5,1.0257,0.20514000000000002,0.2242,0.2408,0.2408,0.3776,0.07552,0.0776,0.0973,0.0973,5,0.6481,0.12962,0.1269,0.1715,0.1715,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
12,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,03,21,0,2,17,5,3,0,0,0,0.0,0,0,64,44,20,134,24,11,2.3579,0.21435454545454544,0.1729,0.4013,0.4013,0.8873,0.08066363636363637,0.0697,0.1587,0.1587,11,1.4706,0.13369090909090908,0.1064,0.2426,0.2426,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
13,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,00,6,1,0,7,0,0,0,0,0,0.0,0,0,30,15,15,134,28,45,7.6051,0.16900222222222222,0.1544,0.2612,0.2752,2.4799,0.055108888888888895,0.0532,0.0819,0.105,45,5.1251999999999995,0.11389333333333332,0.1003,0.186,0.2081,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
13,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,01,18,3,0,19,0,0,0,0,0,0.0,0,0,56,37,19,113,22,6,1.2326,0.20543333333333333,0.19619999999999999,0.298,0.298,0.4978,0.08296666666666667,0.07915,0.1253,0.1253,6,0.7348,0.12246666666666667,0.1164,0.1727,0.1727,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
13,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,02,11,0,0,12,0,6,2,2,0,0.0,0,0,46,27,19,119,26,30,5.4638,0.18212666666666666,0.1611,0.296,0.3347,1.8356000000000001,0.061186666666666674,0.05735,0.1221,0.138,30,3.6282,0.12094,0.10095000000000001,0.1967,0.2031,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
13,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,03,19,1,0,20,0,3,0,0,0,0.0,0,0,60,39,21,104,28,7,1.7043,0.24347142857142856,0.2883,0.3416,0.3416,0.6647,0.09495714285714285,0.1177,0.1403,0.1403,7,1.0396,0.14851428571428574,0.1706,0.2105,0.2105,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
14,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,00,22,1,0,23,0,2,0,0,0,0.0,0,0,59,45,14,159,27,6,1.0729,0.17881666666666665,0.18414999999999998,0.2243,0.2243,0.4044,0.0674,0.07555,0.0943,0.0943,6,0.6685,0.11141666666666666,0.1086,0.13,0.13,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
14,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,01,21,1,0,20,2,2,4,4,0,0.0,0,0,64,46,18,159,23,6,1.1644,0.1940666666666667,0.1933,0.2414,0.2414,0.4804,0.08006666666666666,0.08145,0.1149,0.1149,6,0.684,0.114,0.11205000000000001,0.1265,0.1265,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
14,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,02,22,2,0,23,0,1,0,0,0,0.0,0,0,62,45,17,149,34,6,1.0919,0.18198333333333336,0.18165,0.2145,0.2145,0.4226,0.07043333333333333,0.0733,0.0828,0.0828,6,0.6693,0.11155,0.1084,0.1317,0.1317,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
14,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,03,22,1,1,19,4,2,0,0,0,0.0,0,0,61,46,15,156,28,6,1.1425,0.19041666666666668,0.1899,0.2281,0.2281,0.4283,0.07138333333333334,0.06935,0.0992,0.0992,6,0.7142000000000001,0.11903333333333334,0.11195,0.1635,0.1635,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
15,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,00,16,1,0,17,0,0,0,0,0,0.0,0,0,46,34,12,125,25,12,1.8618000000000001,0.15515,0.13945000000000002,0.3105,0.3105,0.6165,0.051375000000000004,0.04115,0.1296,0.1296,12,1.2453,0.103775,0.09590000000000001,0.1809,0.1809,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
15,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,01,19,2,0,20,0,0,0,0,0,0.0,0,0,50,39,11,126,20,6,1.0439,0.17398333333333335,0.1654,0.239,0.239,0.4058,0.06763333333333334,0.0655,0.1024,0.1024,6,0.6381,0.10635,0.10085,0.1366,0.1366,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
15,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,02,18,1,0,19,0,1,2,2,0,0.0,0,0,51,39,12,124,20,5,0.9275,0.1855,0.1715,0.2444,0.2444,0.3575,0.0715,0.0689,0.098,0.098,5,0.57,0.11399999999999999,0.1083,0.1464,0.1464,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
15,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,5,targets_5_acbba_h1_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t5_n25.csv,03,17,1,0,18,0,0,0,0,0,0.0,0,0,49,36,13,119,27,7,1.2021,0.17172857142857142,0.1444,0.3228,0.3228,0.4015,0.057357142857142863,0.0473,0.1335,0.1335,7,0.8006,0.11437142857142857,0.102,0.1893,0.1893,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,acbba,ACBBA,bernoulli_025,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,results/raw/targets_5/h1/bernoulli/targets_5_acbba_h1_bernoulli_025,targets_5_acbba_h1_bernoulli_025
